frequency,fdate,Model,WXID
1,2019/7,AW2518Hb,698938
2,2019/4,P2415Qb,749781
3,2019/4,SE2018HRf,749917
3,2019/4,P2415Qb,751896
2,2019/1,E2016t,729145
1,2019/3,SE2018HRf,744308
3,2019/4,SE2018HRf,744308
5,2019/9,SE2018HRf,790300
3,2019/9,SE2018HRf,790350
2,2019/6,SE2018HRf,761906
1,2019/9,SE2018HRf,793587
1,2019/9,SE2018HRf,793887
2,2019/1,SE2018HRf,719320
2,2019/3,SE2018HRf,738004
1,2019/8,AW2518Hb,745017
1,2019/7,SE2018HRf,776593
2,2019/8,SE2018HRf,776593
3,2019/3,SE2018HRf,731986
1,2019/1,SE2018HRf,731986
2,2019/4,P2415Qb,747413
2,2019/6,P2415Qb,764876
2,2019/7,P2415Qb,771762
3,2019/4,S2716DGb,678208
2,2019/1,SE2018HRf,727008
2,2019/2,SE2018HRf,735094
1,2019/7,SE2018HRf,775542
1,2019/8,SE2018HRf,775542
1,2019/5,P2415Qb,755935
3,2019/9,SE2018HRf,789897
2,2019/1,SE2018HRf,728827
2,2019/2,SE2018HRf,736751
2,2019/6,SE2018HRf,762589
2,2019/4,SE2018HRf,746326
1,2019/2,SE2018HRf,733524
2,2019/3,SE2018HRf,733524
5,2019/4,SE2018HRf,748564
3,2019/8,U2718Qb,780440
5,2019/8,U2417Ht,780490
3,2019/8,U2417Ht,780540
3,2019/8,U2417Ht,783191
2,2019/8,U2417Ht,785670
3,2019/9,U2417Ht,785670
3,2019/8,U2417Ht,785756
3,2019/9,U2417Ht,785756
3,2019/8,U2417Ht,785806
1,2019/9,U2417Ht,785806
2,2019/9,U2419HSt,788514
2,2019/9,U2419HSt,788621
4,2019/9,U2718Qb,791665
1,2019/3,U2414Hb,647637
1,2019/8,U2417Ht,661598
2,2019/2,U2417Ht,679975
3,2019/1,U2417Ht,728589
2,2019/1,U2417Ht,728625
4,2019/1,U2417Ht,728632
4,2019/1,U2417Ht,728639
4,2019/8,U2718Qb,783729
2,2019/8,U2417Ht,783763
3,2019/9,E2216HVf,786571
4,2019/9,U2718Qb,786652
2,2019/9,U2417Ht,789426
2,2019/9,U2419HSt,789430
2,2019/9,U2718Qb,789460
3,2019/9,U2417Ht,792587
3,2019/9,U2718Qb,792672
3,2019/9,U2417Ht,792719
4,2019/9,U2417Ht,789660
4,2019/9,U2417Ht,789664
3,2019/9,U2718Qb,789711
4,2019/9,E2216HVf,789728
2,2019/9,E2216HVf,792936
2,2019/9,E2216HVf,789830
3,2019/9,U2417Ht,789847
5,2019/9,U2417Ht,789945
4,2019/9,U2417Ht,789996
2,2019/9,U2419HSt,793106
2,2019/4,SE2218HV,745630
2,2019/4,SE2218HV,748438
5,2019/4,SE2218HV,750610
3,2019/5,S2419HMt,758298
2,2019/6,SE2218HV,763128
3,2019/7,SE2218HV,771159
2,2019/7,SE2218HV,771259
3,2019/7,SE2218HV,773538
3,2019/8,SE2218HV,782112
4,2019/8,SE2218HV,784927
2,2019/8,SE2218HV,784970
3,2019/8,SE2218HV,785063
2,2019/9,SE2218HV,787735
2,2019/9,SE2218HV,787771
2,2019/9,SE2218HV,790686
2,2019/1,SE2218HV,729565
5,2019/1,SP2318Hb,731671
2,2019/1,SE2218HV,731735
2,2019/1,SE2218HV,731737
1,2019/2,SP2318Hb,734460
4,2019/3,S2419HMt,737302
2,2019/3,SE2218HV,740110
2,2019/3,SE2218HV,740125
2,2019/3,S2419HMt,740195
2,2019/3,SE2218HV,740210
4,2019/3,SE2218HV,742784
5,2019/4,SP2318Hb,748298
2,2019/4,S2419HMt,748349
2,2019/4,SE2218HV,748398
5,2019/4,SP2318Hb,750555
3,2019/4,SE2218HV,750657
3,2019/6,SE2218HV,763104
2,2019/6,SE2218HV,763123
3,2019/6,SE2218HV,763240
4,2019/7,SE2218HV,773534
2,2019/7,SE2218HV,773636
3,2019/8,SE2218HV,782073
7,2019/8,SP2318Hb,782160
4,2019/8,SE2218HV,784881
2,2019/9,S2419HMt,787740
3,2019/9,SE2218HV,790597
5,2019/3,U2717Dt,737199
5,2019/4,P2414Hb,748295
5,2019/4,P2217Hb,750567
5,2019/6,U2717Dt,763085
6,2019/8,U2717Dt,785013
4,2019/2,U2414Hb,735630
3,2019/2,U2717Dt,735632
2,2019/3,U2717Dt,738604
1,2019/6,U2414Hb,761553
5,2019/7,U2717Dt,774821
4,2019/8,U2717Dt,777429
5,2019/8,P2414Hb,785653
5,2019/9,E2417Hb,791569
2,2019/1,U2414Hb,725770
5,2019/1,U2717Dt,731250
7,2019/1,P2414Hb,731337
5,2019/2,U2717Dt,736617
4,2019/3,U2717Dt,738789
3,2019/3,E2417Hb,744239
5,2019/5,P2414Hb,757158
3,2019/6,P2317Hb,759781
3,2019/5,P2317Hb,759781
3,2019/6,E2417Hb,762002
2,2019/8,UP2718Qt,777678
4,2019/8,U2717Dt,779801
4,2019/8,P2414Hb,779952
1,2019/3,P2317Hb,735881
1,2019/2,P2317Hb,735881
4,2019/2,P2414Hb,735896
3,2019/3,P2417Hb,738153
2,2019/3,U2717Dt,741448
2,2019/4,U2717Dt,747164
2,2019/4,U2717Dt,747264
4,2019/5,U2518Dt,758212
2,2019/6,SE2216HVf,760913
6,2019/6,P2317Hb,763074
4,2019/7,U2518Dt,776542
3,2019/8,U2518Dt,776542
4,2019/9,P2217c,787840
5,2019/7,U2518Dt,771528
2,2019/8,U2518Dt,777078
3,2019/8,E2318Hf,779735
3,2019/3,P2317Hb,732407
3,2019/2,U2518Dt,732507
2,2019/1,U2518Dt,732507
2,2019/2,E2318Hf,735545
1,2019/2,U2415b,735596
2,2019/3,E2318Hf,738689
1,2019/6,SE2216HVf,761517
2,2019/8,U2518Dt,780371
6,2019/3,U2518Dt,738804
4,2019/4,P2317Hb,749183
2,2019/5,U2415b,654691
2,2019/5,U2415b,673092
3,2019/1,U2518Dt,725134
4,2019/3,E2318Hf,738187
4,2019/3,E2218HNf,741431
5,2019/3,U2518Dt,744303
1,2019/3,E2318Hf,744305
2,2019/4,E2318Hf,744305
4,2019/5,E2318Hf,754380
5,2019/5,E2318Hf,756822
2,2019/6,SE2216HVf,762389
3,2019/7,E2318Hf,771062
2,2019/8,P2317HWHb,779116
1,2019/9,P2317HWHb,779116
1,2019/3,P2317Hb,725470
2,2019/3,P2214Hb,739876
2,2019/7,P2214Hb,739876
2,2019/3,U2518Dt,743067
4,2019/4,U2518Dt,748213
5,2019/5,U2518Dt,756422
4,2019/5,E2318Hf,759160
3,2019/1,P2417Hb,728663
2,2019/4,SE2416HMc,749036
2,2019/5,SE2419Hf,759696
3,2019/6,S2316Mc,765112
3,2019/6,SE2416HMc,767269
3,2019/8,SE2419Hf,777614
5,2019/8,P2417Hb,777627
4,2019/8,S2316Mc,777729
5,2019/8,S2316Mc,779837
4,2019/8,SE2416HMc,779886
2,2019/8,SE2419Hf,785332
1,2019/9,D2720DSt,790446
3,2019/9,P2417Hb,788240
4,2019/9,SE2416HMc,791918
2,2019/9,SE2416HMc,792018
5,2019/1,SE2416HMc,730635
2,2019/3,P2417Hb,744454
3,2019/4,P2417Hb,744454
2,2019/5,SE2419Hf,759615
2,2019/7,SE2416HMc,773419
3,2019/7,P2417Hb,773436
2,2019/7,SE2416HMc,776142
5,2019/8,P2417Hb,782324
4,2019/1,SE2416HMc,725521
3,2019/1,SE2416HMc,730935
1,2019/3,SE2416HMc,739825
3,2019/5,P2417Hb,759130
3,2019/5,P2417Hb,759245
5,2019/6,P2417Hb,767584
5,2019/7,SE2416HMc,770077
5,2019/7,P2417Hb,770126
4,2019/7,SE2416HMc,770141
3,2019/8,SE2416HMc,781522
2,2019/9,SE2416HMc,792503
4,2019/9,P2417Hb,792318
2,2019/9,SE2419Hf,792939
3,2019/9,D2720DSt,785746
2,2019/9,SE2416HMc,787289
3,2019/9,SE2416HMc,787338
3,2019/5,U2715Hc,759394
2,2019/6,S2418Ht,762289
1,2019/7,S2418Ht,762289
1,2019/6,E2016HVf,758052
5,2019/4,S2418Ht,747128
4,2019/9,S2418Ht,789025
2,2019/5,SE2216Hf,686979
5,2019/4,UP2516Dt,751657
1,2019/2,SE2216Hf,733660
3,2019/7,SE2216Hf,733660
2,2019/1,E2016HVf,718980
4,2019/3,U2715Hc,742684
5,2019/9,U2715Hc,791318
2,2019/1,UP2516Dt,732422
1,2019/9,E2016HVf,715762
1,2019/6,E2016HVf,693917
1,2019/7,E2016HVf,701789
5,2019/3,P2418HZc,741831
4,2019/6,U2715Hc,765195
1,2019/1,E2016HVf,725782
5,2019/2,S2418Ht,733158
6,2019/7,S2418Ht,768220
4,2019/7,UP3218Kt,773385
3,2019/5,SE2216Hf,692795
5,2019/7,S2418HNt,773434
3,2019/8,SE2719Hf,779050
2,2019/8,SE2719Hf,779065
3,2019/8,SE1918HVf,779099
2,2019/8,SE2018HV,779135
2,2019/8,SE2719Hf,782260
5,2019/9,P2319Hc,787589
2,2019/1,U2415b,692697
1,2019/4,SE2416Hc,692846
2,2019/1,SE2416Hc,728193
2,2019/1,SE2416Hc,728227
2,2019/1,SE2018HV,728244
2,2019/1,P2219Hb,730916
2,2019/1,SE2719Hf,731001
3,2019/3,SP2418Hb,743118
1,2019/8,AW2518HFb,784160
2,2019/6,SE2416Hc,764495
2,2019/6,SE2719Hf,764661
1,2019/6,U2719Dt,767618
1,2019/7,U2719Dt,767618
3,2019/7,SE2018HV,770090
2,2019/8,SE2719Hf,778699
5,2019/8,SP2418Hb,778814
1,2019/8,AW2518HFb,784493
3,2019/9,SE2018HV,789246
2,2019/8,AW2518HFb,784351
2,2019/9,SE2416Hc,789446
3,2019/9,P2319Hc,793056
4,2019/9,SE2719Hf,793439
3,2019/9,SE1918HVf,787238
3,2019/9,S2418HNt,787287
4,2019/9,SE2416Hc,787304
1,2019/2,SE2416Hc,667712
1,2019/5,SE2416Hc,704029
3,2019/9,AW2518HFb,787262
1,2019/5,E2318HNf,721241
2,2019/4,U2415b,723883
4,2019/1,SE2018HV,724049
2,2019/1,U2415b,726872
4,2019/5,SE2416Hc,734594
1,2019/2,SE2416Hc,734594
1,2019/2,SE2416Hc,734596
1,2019/5,SE2416Hc,734596
2,2019/3,SE2416Hc,737351
1,2019/4,SE2018HV,745439
2,2019/5,SE2018HV,745439
3,2019/5,SE2018HV,748300
6,2019/5,U2414Hb,752829
3,2019/6,SE2216HVf,763038
4,2019/7,U3219Qb,773734
2,2019/7,S2319HSt,776444
2,2019/6,S2319HSt,762804
2,2019/7,S2319HSt,768454
3,2019/7,U3417Wb,774436
2,2019/3,U2414Hb,668331
1,2019/3,U2414Hb,707722
4,2019/1,E2219HNo,729616
2,2019/3,S2319HSt,741648
2,2019/5,S2319HSt,756086
5,2019/8,U3219Qb,783094
3,2019/9,U2414Hb,791567
2,2019/9,E2219HNo,791633
6,2019/1,SE2216HVf,728578
2,2019/1,E2219HNo,728627
3,2019/1,E2219HNo,731286
3,2019/3,SE2216HVf,738823
4,2019/5,U2414Hb,757088
3,2019/5,U3219Qb,759715
1,2019/3,U2414Hb,691812
2,2019/1,SE2216HVf,730565
1,2019/3,SE2216HVf,744420
2,2019/4,SE2216HVf,744420
2,2019/5,E2219HNo,759545
2,2019/8,U3219Qb,779101
2,2019/8,U3219Qb,779216
2,2019/8,S2319HSt,782273
4,2019/9,U3219Qb,787504
2,2019/9,E2219HNo,792869
4,2019/3,SE2216HVf,743018
2,2019/4,SE2216HVf,748147
4,2019/4,E2219HNo,748149
5,2019/4,SE2216HVf,748164
3,2019/6,U2414Hb,767684
2,2019/3,E2016HM,743952
2,2019/8,U3219Qb,784181
4,2019/8,U3219Qb,784230
3,2019/8,U3417Wb,784281
1,2019/5,E2216HVf,752144
1,2019/5,S2417DGb,756286
4,2019/5,E2216HVf,756352
3,2019/6,SE2216HVf,762238
3,2019/7,SE2216HVf,772864
4,2019/2,S2719Hc,735230
3,2019/5,S2417DGb,753314
1,2019/7,S2417DGb,772649
3,2019/7,SE2216HVf,772700
2,2019/8,E2216HVf,781073
2,2019/1,E2216HVf,731471
2,2019/2,S2417DGb,733807
2,2019/7,S2417DGb,772198
2,2019/5,S2417DGb,658671
2,2019/5,S2417DGb,696990
2,2019/2,S2417DGb,733443
2,2019/8,S2417DGb,711132
2,2019/8,S2417DGb,711145
3,2019/8,S2417DGb,721626
5,2019/2,E2216HVf,733560
1,2019/3,S2417DGb,739240
1,2019/9,S2417DGb,739240
3,2019/5,S2417DGb,752929
5,2019/6,S2719Hc,760632
2,2019/8,S2417DGb,780071
1,2019/9,S2417DGb,788025
1,2019/6,S2417DGb,659337
3,2019/4,E2216HVf,745275
1,2019/5,E1916HMf,750656
1,2019/7,E1916HMf,769765
1,2019/8,E1916HMf,778866
3,2019/5,SE2216HVf,754901
4,2019/6,E2216HVf,765831
3,2019/7,SE2216HVf,773770
5,2019/8,S2719Hc,779299
5,2019/8,SE2216HVf,779301
2,2019/1,SE2216HVf,730786
2,2019/5,S2417DGb,752678
3,2019/5,SE2216HVf,754965
1,2019/8,S2417DGb,777029
1,2019/5,S2417DGb,663132
1,2019/9,S2417DGb,741546
1,2019/3,S2417DGb,741546
1,2019/7,S2417DGb,707537
2,2019/8,S2417DGb,710094
3,2019/2,S2417DGb,736566
3,2019/5,E2210c,754809
1,2019/4,E2210c,743095
1,2019/7,S2417DGb,769439
3,2019/9,U2417Ht,793187
1,2019/9,U2417Ht,793204
7,2019/9,U2417Ht,793238
3,2019/9,U2417Ht,790179
4,2019/9,U2417Ht,790196
5,2019/9,E2216HVf,790213
3,2019/9,SE2416HMc,793455
1,2019/9,U2414Hb,793472
2,2019/9,U2417Ht,790498
6,2019/9,U2417Ht,793540
4,2019/8,U2417Ht,660023
2,2019/1,U2417Ht,664988
2,2019/1,U2718Qb,706283
2,2019/1,U2718Qb,715962
2,2019/1,E2216HVf,729462
3,2019/1,U2718Qb,729513
4,2019/1,U2417Ht,729581
2,2019/1,U2417Ht,731636
2,2019/1,U2417Ht,731721
2,2019/2,U2417Ht,734444
3,2019/2,U2417Ht,734461
4,2019/2,U2417Ht,734512
3,2019/3,U2417Ht,737201
2,2019/3,S2719DGFc,737303
2,2019/3,S2719DGFc,737337
1,2019/4,U2419HSt,740145
1,2019/3,U2419HSt,740145
1,2019/3,U2417Ht,740175
2,2019/3,U2417Ht,740192
3,2019/3,U2417Ht,742766
7,2019/3,E2216HVf,742783
3,2019/3,U2417Ht,742834
2,2019/3,U2414Hb,742851
3,2019/6,U2414Hb,742851
4,2019/4,U2414Hb,745476
5,2019/4,U2417Ht,745557
5,2019/4,U2414Hb,745574
5,2019/4,U2417Ht,745591
2,2019/4,U2417Ht,748348
2,2019/4,U2417Ht,748416
4,2019/4,U2718Qb,750539
2,2019/7,U2414Hb,773085
1,2019/8,SE2417HGc,781607
2,2019/9,SE2417HGc,789410
2,2019/9,SE2417HGc,792403
2,2019/9,SE2417HGc,792284
2,2019/9,SE2417HGc,792905
2,2019/8,SE2417HGc,701570
2,2019/8,SE2417HGc,715895
3,2019/1,P2717Ht,726791
5,2019/1,SE2417HGc,731635
2,2019/2,SE2417HGc,734494
2,2019/3,SE2417HGc,740161
1,2019/3,SE2417HGc,742782
2,2019/9,SE2417HGc,742782
4,2019/4,E2316Hf,745475
1,2019/4,SE2417HGc,745492
1,2019/9,SE2417HGc,745492
1,2019/4,U2414Hb,750621
2,2019/7,U2414Hb,750621
3,2019/5,P2717Ht,758194
2,2019/7,SE2417HGc,771213
2,2019/7,E2316Hf,773500
2,2019/8,UP3218Kt,785068
2,2019/9,SE2417HGc,790631
2,2019/5,E2016Hb,755881
3,2019/8,P2415Qb,782350
1,2019/8,SE2417HGc,782385
1,2019/8,SE2417HGc,782449
4,2019/9,P2415Qb,788315
1,2019/7,SE2417HGc,681091
2,2019/1,E2316Hf,725025
2,2019/1,SE2417HGc,728033
2,2019/4,E2016Hb,746244
1,2019/3,P2717Ht,735890
3,2019/3,E2316Hf,738129
2,2019/3,SE2417HGc,738298
1,2019/3,SE2417HGc,744395
1,2019/4,SE2417HGc,744395
1,2019/3,SE2417HGc,744396
1,2019/4,SE2417HGc,744396
1,2019/3,SE2417HGc,744413
1,2019/4,SE2417HGc,744413
2,2019/5,SE2417HGc,754492
4,2019/5,U3014t,756849
4,2019/4,U2417Ht,750654
3,2019/5,U2412Mc,758176
5,2019/5,U2417Ht,758210
4,2019/5,U2417Ht,758291
3,2019/5,U2718Qb,758308
3,2019/6,U2417Ht,760865
3,2019/6,E2216HVf,760916
3,2019/6,E2216HVf,760967
2,2019/6,U2417Ht,763158
2,2019/6,S2719DGFc,763171
2,2019/7,E2016HVf,775750
4,2019/6,U2417Ht,763273
6,2019/7,U2417Ht,771161
4,2019/7,U2718Qb,771297
5,2019/7,U2417Ht,773518
2,2019/1,U2417Ht,731069
5,2019/3,U2417Ht,739708
3,2019/3,U2718Qb,743001
2,2019/4,U2417Ht,745643
3,2019/4,U2419HSt,745660
2,2019/4,S2719DGFc,745673
1,2019/4,U2417Ht,748130
1,2019/7,U2417Ht,748130
1,2019/8,E2016HVf,782912
3,2019/5,SE2416HMc,756505
3,2019/5,U2417Ht,756520
2,2019/6,U2718Qb,761885
5,2019/6,U2417Ht,761919
4,2019/7,U2417Ht,761921
4,2019/6,U2417Ht,761921
4,2019/6,U2414Hb,761985
3,2019/7,U2417Ht,767535
3,2019/6,U2417Ht,767535
1,2019/6,U2718Qb,767652
1,2019/7,U2718Qb,767652
2,2019/7,U2414Hb,767701
3,2019/6,U2414Hb,767701
4,2019/7,U2718Qb,770143
2,2019/9,E2316Hf,787374
1,2019/9,E2417Hb,793690
2,2019/3,S2419Hc,740159
4,2019/3,E2316Hf,740225
4,2019/3,E2316Hf,742733
4,2019/3,E2316Hf,742748
3,2019/3,S2419Hc,742918
4,2019/4,E2417Hb,745541
5,2019/6,U2515Hc,760832
6,2019/7,E2417Hb,773600
5,2019/7,U2515Hc,773634
2,2019/8,E2417Hb,785015
5,2019/8,E2417Hb,785017
2,2019/9,E2316Hf,787638
2,2019/9,E2417Hb,793792
5,2019/9,E2417Hb,793805
1,2019/9,E2417Hb,793841
2,2019/6,S2419Hc,762712
3,2019/7,S2318Mc,771539
4,2019/7,E2417Hb,774347
4,2019/7,S2318Mc,774480
4,2019/8,E2417Hb,777019
1,2019/1,U2515Hc,723740
2,2019/1,S2419Hc,729738
3,2019/3,E2316Hf,738512
4,2019/3,E2316Hf,741506
3,2019/4,S2319Hc,744749
3,2019/5,E2316Hf,758836
5,2019/6,E2417Hb,766906
3,2019/7,E2417Hb,769799
3,2019/7,E2417Hb,772339
3,2019/7,E2316Hf,774879
3,2019/8,E2417Hb,783154
4,2019/1,E2316Hf,725811
3,2019/1,S2419Hc,728487
2,2019/1,E2417Hb,728488
2,2019/1,E2417Hb,731410
4,2019/2,E2316Hf,736508
2,2019/9,SE2218HV,790633
3,2019/9,SE2218HV,793739
6,2019/9,SP2318Hb,793741
1,2019/9,S2716DGb,793892
2,2019/9,SE2218HV,788183
2,2019/9,SE2218HV,788851
2,2019/9,SE2218HV,792059
2,2019/9,SE2218HV,792060
3,2019/9,SE2218HV,792077
3,2019/1,SE2218HV,727884
2,2019/1,SE2218HV,727952
2,2019/1,SE2218HV,728002
2,2019/1,S2419HMt,728020
2,2019/1,SE2218HV,728083
2,2019/1,SE2218HV,730577
5,2019/2,SE2218HV,733164
1,2019/2,SP2318Hb,733231
4,2019/2,SP2318Hb,735907
8,2019/3,SE2218HV,738162
3,2019/3,SE2218HV,741323
3,2019/3,SE2218HV,741456
3,2019/4,SP2318Hb,747153
3,2019/4,SE2218HV,747186
2,2019/4,SE2218HV,747322
2,2019/5,SE2218HV,754423
2,2019/5,SE2218HV,754424
2,2019/5,SE2218HV,754441
2,2019/5,SE2218HV,754491
2,2019/5,S2716DGb,754509
2,2019/5,SE2218HV,756763
4,2019/5,SE2218HV,756832
2,2019/5,SE2218HV,756845
2,2019/5,SE2218HV,759571
2,2019/5,SE2218HV,759572
2,2019/5,SE2218HV,759589
2,2019/6,SE2218HV,762379
3,2019/6,SE2218HV,762380
2,2019/6,SE2218HV,762430
2,2019/6,SE2218HV,765506
2,2019/6,SE2218HV,765588
3,2019/7,SE2218HV,768178
2,2019/7,SE2218HV,768195
2,2019/7,SE2218HV,768213
3,2019/5,P2419Hb,759771
2,2019/6,U2518Dt,762111
4,2019/6,E2418HNb,762112
6,2019/6,P2419Hb,762129
3,2019/7,SE2416HMc,767277
1,2019/6,SE2416HMc,767277
4,2019/6,U2518Dt,767324
2,2019/7,SE2416Hc,769349
2,2019/7,SE2216Hf,769382
5,2019/8,U2518Dt,777670
2,2019/8,U2412Mc,782418
2,2019/9,SE2216Hf,788166
3,2019/9,P2419Hb,791728
3,2019/9,U2518Dt,791791
6,2019/9,U2518Dt,791928
4,2019/9,U2518Dt,792110
2,2019/7,P2416Db,689294
2,2019/1,E2418HNb,725011
2,2019/1,SE2216Hf,728019
2,2019/1,U2518Dt,730674
2,2019/1,SE2416HMc,730709
4,2019/3,SE2717Hc,738112
2,2019/3,U2518Dt,738180
4,2019/3,U2518Dt,741337
4,2019/3,SE2416HMc,741438
1,2019/3,U2518Dt,744446
2,2019/4,U2518Dt,744446
2,2019/4,U2518Dt,747271
4,2019/5,U2518Dt,754373
2,2019/5,U2518Dt,756696
2,2019/5,U2518Dt,759622
2,2019/5,U2518Dt,759639
2,2019/5,U2518Dt,759640
3,2019/5,U2518Dt,759653
1,2019/7,AW2518HFb,765469
2,2019/6,U2518Dt,765537
2,2019/6,U2518Dt,765570
2,2019/6,U2518Dt,765587
4,2019/7,U2518Dt,771071
2,2019/7,P2419Hb,773343
4,2019/7,U2518Dt,773357
1,2019/7,SE2216Hf,776134
3,2019/7,U2412Mc,776215
2,2019/6,SE2417HGc,762461
5,2019/7,P2415Qb,776165
2,2019/8,SE2417HGc,784707
2,2019/8,SE2417HGc,784708
3,2019/1,P2415Qb,725429
1,2019/7,E2016Hb,776857
2,2019/4,SE2417HGc,745650
2,2019/1,E2016HVf,731203
3,2019/4,E2316Hf,748207
2,2019/1,E2016Hb,726713
3,2019/5,E2316Hf,756513
2,2019/5,SE2417HGc,759236
3,2019/6,AW3418DWb,765037
3,2019/6,P2717Ht,761844
2,2019/6,SE2417HGc,764516
2,2019/6,SE2417HGc,764587
3,2019/6,SE2417HGc,764601
2,2019/9,E2016Hb,789230
2,2019/7,SE2417HGc,770250
2,2019/7,SE2417HGc,773140
2,2019/7,SE2417HGc,773143
1,2019/7,U2414Hb,775998
2,2019/8,SE2417HGc,781449
2,2019/9,SE2417HGc,792378
2,2019/9,SE2417HGc,792460
3,2019/3,U2414Hb,610564
3,2019/3,U2414Hb,618702
4,2019/2,P2415Qb,733899
4,2019/3,P2415Qb,739048
4,2019/7,U2414Hb,770160
2,2019/7,U2417Ht,770207
2,2019/7,U2417Ht,770209
3,2019/7,U2417Ht,770224
4,2019/7,E2216HVf,773015
2,2019/7,U2417Ht,773017
2,2019/7,U2417Ht,773102
4,2019/7,U2718Qb,775876
2,2019/7,U2718Qb,775940
2,2019/8,U2417Ht,778697
1,2019/8,U2417Ht,778731
6,2019/8,U2417Ht,778748
5,2019/8,U2417Ht,781439
3,2019/8,U2417Ht,784247
7,2019/8,U2417Ht,784249
6,2019/8,U2417Ht,784264
2,2019/8,U2718Qb,784313
6,2019/9,U2417Ht,786336
2,2019/9,U2417Ht,786370
4,2019/9,U2417Ht,786419
4,2019/9,U2417Ht,786421
4,2019/9,U2417Ht,789329
3,2019/9,U2417Ht,792335
3,2019/9,U2718Qb,792337
2,2019/9,U2417Ht,792371
2,2019/9,U2417Ht,792401
2,2019/9,U2417Ht,792437
5,2019/9,U2417Ht,792252
3,2019/9,U2718Qb,792271
2,2019/9,U2417Ht,792301
2,2019/9,U2419HSt,789427
2,2019/9,U2417Ht,789429
3,2019/9,U2419HSt,789463
4,2019/9,U2417Ht,792652
3,2019/9,U2718Qb,792671
2,2019/9,U2419HSt,786836
3,2019/9,U2718Qb,789627
5,2019/4,E2417Hb,749126
4,2019/4,U2515Hc,749161
2,2019/6,E2417Hb,765238
4,2019/8,S2319Hc,777620
2,2019/8,E2417Hb,777688
2,2019/8,E2316Hf,777738
4,2019/8,E2417Hb,779827
4,2019/8,E2417Hb,779845
2,2019/8,S2419Hc,785358
2,2019/9,E2417Hb,788234
3,2019/9,S2318Mc,791860
4,2019/2,E2316Hf,733232
1,2019/3,U2515Hc,735822
4,2019/2,U2515Hc,735822
5,2019/3,E2417Hb,741388
3,2019/3,E2316Hf,741455
4,2019/6,E2316Hf,762362
3,2019/6,E2417Hb,762397
4,2019/7,E2417Hb,771004
3,2019/7,E2417Hb,771021
2,2019/8,U2515Hc,779092
4,2019/8,E2417Hb,779159
4,2019/9,S2318Mc,790255
3,2019/9,E2316Hf,790324
5,2019/3,U2412Mb,739869
3,2019/3,E2316Hf,742941
2,2019/4,S2419Hc,748139
4,2019/5,E2417Hb,756495
2,2019/5,E2417Hb,759103
4,2019/5,E2316Hf,759121
4,2019/5,S2318Mc,759172
5,2019/6,E2316Hf,761962
2,2019/6,E2417Hb,761979
5,2019/7,E2417Hb,770068
3,2019/8,E2417Hb,778759
5,2019/9,U2417Ht,789629
5,2019/9,U2417Ht,789663
2,2019/9,E2216HVf,789680
4,2019/9,P2217Hb,789744
3,2019/9,U2718Qb,792988
2,2019/9,E2216HVf,793022
2,2019/9,U2417Ht,793071
4,2019/9,U2417Ht,793237
3,2019/9,U2718Qb,790165
4,2019/9,U2718Qb,793337
4,2019/9,U2417Ht,793437
3,2019/9,E2216HVf,793471
1,2019/9,U2417Ht,793488
6,2019/9,U2417Ht,787321
4,2019/9,U2417Ht,787372
3,2019/9,SE2416HMc,787391
5,2019/2,U2417Ht,733204
1,2019/2,U2414Hb,733238
3,2019/9,U2414Hb,733238
4,2019/2,E2216HVf,735842
3,2019/3,U2417Ht,738109
4,2019/3,U2417Ht,738118
2,2019/3,U2718Qb,738152
1,2019/8,E2016HVf,779648
2,2019/3,U2718Qb,741283
1,2019/6,U2718Qb,741283
4,2019/3,U2417Ht,741292
2,2019/3,U2417Ht,741419
1,2019/7,U2417Ht,741419
3,2019/3,U2417Ht,741458
3,2019/9,U2417Ht,741458
2,2019/3,U2417Ht,744291
4,2019/4,U2417Ht,744291
1,2019/3,E2216HVf,744325
2,2019/4,E2216HVf,744325
1,2019/3,U2417Ht,744334
2,2019/4,U2417Ht,744334
4,2019/4,U2417Ht,747142
3,2019/4,U2718Qb,747176
2,2019/4,U2419HSt,747201
2,2019/4,U2419HSt,747210
2,2019/4,U2417Ht,747240
7,2019/9,E2318Hf,786487
3,2019/9,U2518Dt,793254
2,2019/9,UP3216Qt,793675
6,2019/3,P2317Hb,726772
3,2019/1,U2715Hc,729514
3,2019/4,U2518Dt,745441
6,2019/4,U2518Dt,750606
2,2019/5,E2218HNf,758243
2,2019/7,E2218HNf,758243
6,2019/5,P2317Hb,758258
3,2019/5,U2518Dt,758343
4,2019/8,U2518Dt,784951
3,2019/9,E2318Hf,793790
4,2019/4,U2518Dt,747544
2,2019/5,P2217c,756959
5,2019/6,U2518Dt,762682
1,2019/6,E2218HNf,765281
2,2019/7,E2218HNf,765281
3,2019/7,E2318Hf,775386
3,2019/8,U3014t,783576
4,2019/2,U2518Dt,736201
3,2019/3,U2518Dt,739179
5,2019/3,E2318Hf,739213
5,2019/5,U2518Dt,758031
4,2019/9,U2518Dt,790826
4,2019/3,U2518Dt,739647
3,2019/3,U2518Dt,742553
2,2019/4,U2518Dt,745361
4,2019/4,P2217c,745370
3,2019/7,P2317Hb,747978
3,2019/4,P2317Hb,747978
1,2019/4,SE2219HXf,750786
1,2019/5,SE2219HXf,750786
4,2019/5,E2318Hf,754896
