frequency,fdate,Model,WXID
3,2018/10,S2316Hc,706306
3,2018/10,E2016Hb,709539
3,2018/8,E2016HVf,628515
3,2018/4,E2016Hb,656434
2,2018/3,E2016Hb,656434
3,2018/4,U2715Hc,659460
5,2018/5,U2715Hc,667948
5,2018/5,E2016Hb,667973
2,2018/5,S2418Ht,668041
3,2018/6,S2418Ht,668041
2,2018/6,E2016HVf,671560
3,2018/11,E2016HVf,671560
3,2018/6,S2316Hc,674350
4,2018/8,U2715Hc,686532
2,2018/8,S2316Hc,686668
4,2018/9,U3415Wb,697521
2,2018/10,E2016HVf,705970
2,2018/5,E2016HVf,636939
5,2018/1,S2316Hc,648896
6,2018/1,S2316Hc,648921
2,2018/2,U2715Hc,651715
2,2018/5,E2016HVf,663268
2,2018/12,U2417Ht,722393
2,2018/12,U2718Qb,722427
3,2018/12,U2417Ht,722529
2,2018/12,U2718Qb,722563
2,2018/11,U2417Ht,717062
3,2018/11,U2417Ht,717079
2,2018/12,U2417Ht,719989
4,2018/12,U2417Ht,720006
3,2018/4,U2417Ht,656888
3,2018/4,U2417Ht,656938
2,2018/4,U2417Ht,656942
3,2018/4,U2417Ht,656955
2,2018/4,U2417Ht,656956
4,2018/4,U2417Ht,660249
4,2018/5,E2016HVf,663039
3,2018/5,SE2416HMc,663189
2,2018/5,U2417Ht,666298
4,2018/5,P2217Hb,666366
2,2018/5,AW3418HWb,666401
2,2018/6,U2417Ht,669456
2,2018/6,U2417Ht,669524
3,2018/6,U2417Ht,672850
2,2018/6,S2817Qt,672932
3,2018/6,U2414Hb,676075
2,2018/6,U2417Ht,676126
3,2018/6,U2417Ht,676143
3,2018/6,U2417Ht,676144
2,2018/6,U2417Ht,676211
5,2018/7,U2417Ht,679283
5,2018/7,U2718Qb,681874
3,2018/7,U2417Ht,682024
2,2018/7,U2417Ht,682027
3,2018/7,U2417Ht,684900
3,2018/8,U2417Ht,687840
2,2018/8,E1913Sc,687907
3,2018/8,U2414Hb,687975
2,2018/8,U2417Ht,690865
2,2018/8,U2417Ht,693792
3,2018/8,U2414Hb,693906
6,2018/9,U2417Ht,696800
3,2018/9,U2417Ht,696850
4,2018/9,U2414Hb,699675
4,2018/1,E2417Hb,645245
4,2018/4,E2316Hf,659996
6,2018/4,S2318Mc,660110
3,2018/5,E2316Hf,666769
3,2018/6,E2316Hf,671342
3,2018/7,U2515Hc,680459
5,2018/8,E2417Hb,689551
4,2018/10,U2515Hc,707749
3,2018/10,E2316Hf,707792
4,2018/10,E2316Hf,707867
3,2018/11,E2417Hb,710875
4,2018/11,E2417Hb,710932
6,2018/11,E2417Hb,713901
4,2018/11,E2417Hb,713969
3,2018/12,E2316Hf,719781
1,2018/5,U2515Hc,641969
3,2018/1,E1916HVf,644627
3,2018/1,E1916HVf,644709
2,2018/1,E2316Hf,644734
5,2018/1,E2316Hf,648614
4,2018/1,E2316Hf,648628
5,2018/1,E2417Hb,648703
4,2018/1,E2316Hf,648764
2,2018/2,E2316Hf,651797
4,2018/4,U2515Hc,658013
3,2018/4,P2715Qt,660957
4,2018/5,U2515Hc,663922
1,2018/6,S2318Mc,669806
4,2018/7,E2316Hf,679187
5,2018/7,E2316Hf,679205
3,2018/7,U2515Hc,681702
3,2018/7,E2316Hf,681727
3,2018/8,E2417Hb,687561
4,2018/8,E2316Hf,690437
3,2018/6,U2414Hb,669695
3,2018/6,S2240Mc,669781
4,2018/6,AW3418DWb,672703
3,2018/6,SE2417HGc,675911
4,2018/6,P2717Ht,675972
4,2018/6,E2016HVf,675997
3,2018/7,AW3418DWb,681745
2,2018/8,E2016Hb,687586
4,2018/8,E2316Hf,693402
3,2018/8,AW3418DWb,693495
3,2018/8,D3217Ho,693513
2,2018/8,SE2417HGc,693577
3,2018/9,SE2417HGc,699379
3,2018/9,SE2417HGc,702319
2,2018/9,SE2417HGc,702337
1,2018/9,P2717Ht,702494
2,2018/10,P2717Ht,702494
5,2018/10,E2316Hf,705570
4,2018/10,E2316Hf,705634
2,2018/11,SE2417HGc,711200
2,2018/11,SE2417HGc,714126
2,2018/11,SE2417HGc,714169
2,2018/11,SE2417HGc,717177
1,2018/1,SE2417HGc,646288
3,2018/7,SE2417HGc,646288
2,2018/1,P2415Qb,646317
1,2018/1,P1914Sf,646381
2,2018/5,P1914Sf,646381
3,2018/3,P2717Ht,652626
5,2018/3,P2717Ht,652665
2,2018/3,U2414Hb,652690
2,2018/4,P1917Sc,655716
2,2018/3,P1917Sc,655716
1,2018/3,P2415Qb,655834
3,2018/4,P2415Qb,655834
4,2018/4,E2316Hf,658799
6,2018/5,U2414Hb,665126
4,2018/5,E2216Hf,668559
5,2018/5,E2216Hf,668602
2,2018/6,E2016Hb,671585
5,2018/6,AW3418DWb,671624
1,2018/10,E2016HVf,663268
1,2018/5,E2016HVf,663279
2,2018/10,E2016HVf,663279
3,2018/7,U2715Hc,684042
2,2018/9,E2016HVf,695635
5,2018/9,E2016Hb,698282
3,2018/10,E2016Hb,704073
5,2018/11,S2418Ht,715612
2,2018/5,E2016HVf,635796
2,2018/1,E2016HVf,647453
2,2018/5,E2016HVf,647453
2,2018/1,E2016HVf,647585
1,2018/2,E2016HVf,647585
2,2018/3,E2016HVf,653533
3,2018/9,E2016HVf,653533
2,2018/3,E2016HVf,653644
3,2018/9,E2016HVf,653644
2,2018/6,U2715Hc,674168
1,2018/7,SE2216Hf,682931
4,2018/8,E2016Hb,691480
4,2018/8,E2016Hb,691505
5,2018/11,E2016Hb,715823
1,2018/3,E2313Hf,639615
3,2018/4,E2016Hb,660060
2,2018/5,UP2516Dt,663497
6,2018/5,E2016Hb,663522
3,2018/5,S2418Ht,666705
1,2018/6,E2016HVf,671235
5,2018/11,E2016HVf,671235
2,2018/9,E2016Hb,695742
4,2018/9,E2016HVf,695849
2,2018/11,E2016HVf,713944
2,2018/1,E2016Hb,648589
2,2018/3,E2016HVf,655048
3,2018/10,E2016HVf,655048
3,2018/5,E2016Hb,663811
4,2018/6,E2016Hb,672628
1,2018/11,E2016HVf,672721
1,2018/6,E2016HVf,672721
2,2018/8,E2016Hb,690276
6,2018/9,S2316Hc,696628
6,2018/9,S2316Hc,699354
1,2018/9,U2718Qb,702547
1,2018/10,U2718Qb,702547
5,2018/10,E2216HVf,705406
2,2018/10,U2417Ht,705441
2,2018/10,AW3418HWb,708096
3,2018/10,U2417Ht,708113
2,2018/10,U2417Ht,708232
2,2018/10,U2417Ht,708249
4,2018/11,U2417Ht,711372
5,2018/11,U2414Hb,711521
2,2018/11,U2414Hb,714647
3,2018/11,U2718Qb,714733
5,2018/1,U2417Ht,645106
3,2018/1,U2417Ht,647999
3,2018/1,U2417Ht,648000
3,2018/1,U2417Ht,648149
4,2018/2,SE2416HMc,650990
2,2018/5,U2718Qb,651007
1,2018/2,U2718Qb,651007
2,2018/4,U2417Ht,654334
2,2018/3,U2417Ht,654334
3,2018/4,U2417Ht,654348
2,2018/3,U2417Ht,654348
2,2018/4,E2016HVf,657359
2,2018/5,E2016HVf,657359
3,2018/4,U2417Ht,657406
2,2018/4,U2417Ht,661303
1,2018/4,U2417Ht,661354
3,2018/5,U2417Ht,661354
1,2018/4,U2414Hb,661367
1,2018/5,U2414Hb,661367
2,2018/5,U2417Ht,661453
1,2018/4,U2417Ht,661453
4,2018/5,U2718Qb,664044
4,2018/5,U2412Mc,666801
2,2018/6,P2217Hb,669991
2,2018/6,SE2416HMc,670009
2,2018/6,P2217Hb,670141
3,2018/6,U2718Qb,673136
4,2018/6,U2718Qb,673268
4,2018/7,U2417Ht,677629
2,2018/7,U2417Ht,677730
4,2018/7,U2417Ht,680806
4,2018/7,U2414Hb,683678
4,2018/7,E2216HVf,683746
3,2018/11,P2416Db,713407
2,2018/3,P2418Dc,656183
3,2018/4,P2418Dc,656183
3,2018/5,E2216HVf,668283
3,2018/6,P2416Db,673708
3,2018/12,S2719HSt,718862
4,2018/1,P2418Dc,646291
4,2018/4,P2416Db,658791
4,2018/5,E2216HVf,662033
3,2018/8,P2418Dc,691688
2,2018/12,P2418Dc,719423
7,2018/5,P2416Db,661867
5,2018/6,E2216HVf,670623
3,2018/9,P2416Db,696427
4,2018/12,U2718QMb,723508
3,2018/12,U2718QMb,723878
4,2018/11,P2418Dc,717985
3,2018/12,P2418Dc,723810
4,2018/11,P2418Dc,715152
2,2018/11,S2719HSt,718155
2,2018/11,S2719DMt,718228
5,2018/12,U2718QMb,721070
4,2018/12,P2418Dc,721338
3,2018/12,P2418Dc,721363
5,2018/12,P2418Dc,721431
3,2018/12,P2418Dc,721495
4,2018/12,E2216HVf,721538
4,2018/12,P2418Dc,719832
2,2018/12,P2418Dc,719057
3,2018/12,P2416Db,724678
4,2018/12,P2418Dc,723435
3,2018/9,P2418Dc,697586
2,2018/11,P2418Dc,712193
6,2018/11,P2418Dc,712308
3,2018/11,U2518Dt,716469
4,2018/11,E2418HNb,716537
2,2018/12,P2419Hb,719395
4,2018/12,U2518Dt,722518
2,2018/11,U2518Dt,717120
2,2018/11,U2518Dt,717123
1,2018/12,P2419Hb,719996
2,2018/12,U2518Dt,720046
4,2018/11,E2418HNb,717541
2,2018/11,U2518Dt,717605
2,2018/12,U2518Dt,720549
3,2018/12,U2518Dt,720596
2,2018/12,U2518Dt,720599
3,2018/12,U2518Dt,723540
4,2018/12,U2518Dt,723590
4,2018/11,SE2416HMc,717974
5,2018/11,SE2416HMc,718009
2,2018/12,P2419Hb,721050
3,2018/12,SE2216Hf,721081
1,2018/12,E2418HNb,724140
3,2018/11,E2418HNb,718460
3,2018/12,P2715Qt,721285
2,2018/12,P2416Db,721331
4,2018/12,U2518Dt,724275
2,2018/11,SE2216Hf,712843
5,2018/11,U2518Dt,715652
2,2018/12,P2419Hb,718524
1,2018/11,P2419Hb,718524
1,2018/12,U2518Dt,718574
1,2018/11,U2518Dt,718574
6,2018/12,U2518Dt,724543
3,2018/12,U2518Dt,724594
4,2018/12,SE2416HMc,724625
5,2018/12,SE2717Hc,719259
5,2018/12,P2419Hb,722267
2,2018/12,U2518Dt,722353
2,2018/12,U2518Dt,725262
2,2018/11,U2518Dt,716906
2,2018/11,U2412Mc,716988
4,2018/12,U2518Dt,719846
2,2018/12,U2518Dt,719928
4,2018/12,U2412Mc,722804
5,2018/8,E2216HVf,689918
5,2018/1,E2216HVf,647393
5,2018/4,E2216HVf,659098
2,2018/5,S2417DGb,668249
2,2018/6,SE2216HVf,670900
2,2018/7,U2713Hb,685395
2,2018/8,U2713Hb,685395
3,2018/10,S2417DGb,706957
2,2018/10,S2417DGb,706966
4,2018/1,E2216HVf,646257
3,2018/5,SE2216HVf,662174
4,2018/5,E2216HVf,668628
1,2018/5,S2417DGb,668653
3,2018/8,S2417DGb,688582
2,2018/10,S2417DGb,707200
1,2018/1,S2417DGb,647057
2,2018/10,S2417DGb,647057
5,2018/1,E2216HVf,647193
2,2018/3,S2417DGb,655924
1,2018/3,S2417DGb,655949
3,2018/6,U2713Hb,670798
4,2018/7,E2216HVf,682396
3,2018/8,S2417DGb,688212
2,2018/8,S2417DGb,690752
2,2018/10,SE2216HVf,706528
3,2018/11,E2216HVf,717862
4,2018/11,SE2216HVf,717955
3,2018/12,E2216HVf,724112
4,2018/12,S2417DGb,722338
2,2018/11,SE2216HVf,716917
3,2018/12,S2417DGb,718755
2,2018/12,S2417DGb,722406
4,2018/12,E2216HVf,719564
2,2018/12,S2417DGb,720368
3,2018/8,S2719Hc,692119
2,2018/9,E2216HVf,695059
3,2018/9,S2417DGb,697685
2,2018/11,S2417DGb,717056
1,2018/1,E2216HVf,644842
2,2018/5,S2417DGb,663090
2,2018/5,U3417Wb,663222
3,2018/6,SE2216HVf,672817
3,2018/10,SE2218HV,704287
2,2018/10,SE2218HV,704305
2,2018/10,SE2218HV,707177
3,2018/11,SE2218HV,710236
2,2018/11,SE2218HV,716502
2,2018/12,SE2218HV,719396
2,2018/12,SE2218HV,719446
2,2018/12,SE2218HV,719460
2,2018/12,SE2218HV,719463
2,2018/12,SE2218HV,722471
3,2018/12,SE2218HV,722485
2,2018/11,AW2518Hb,717106
4,2018/12,SE2218HV,723003
2,2018/12,SE2218HV,720514
2,2018/12,SE2218HV,720532
2,2018/12,SE2218HV,720663
2,2018/12,SE2218HV,720681
5,2018/12,SE2218HV,723607
2,2018/12,S2419HMt,720731
2,2018/12,SE2218HV,720749
4,2018/12,SE2218HV,720813
4,2018/12,SE2218HV,720817
3,2018/11,SE2218HV,718073
3,2018/12,S2340Mc,720982
3,2018/12,SE2218HV,723722
3,2018/11,SE2218HV,715201
2,2018/12,SP2318Hb,724058
1,2018/12,SE2218HV,724139
4,2018/12,SE2218HV,724207
3,2018/12,SE2218HV,724208
3,2018/11,SE2218HV,712844
2,2018/11,SE2218HV,715601
2,2018/12,SP2318Hb,718591
1,2018/11,SP2318Hb,718591
2,2018/12,AW2518Hb,718642
2,2018/12,SE2218HV,724458
5,2018/12,SE2218HV,722254
2,2018/11,SE2218HV,716923
3,2018/11,S2419HMt,716937
2,2018/11,SE2218HV,715983
2,2018/11,SE2218HV,715984
2,2018/11,SE2218HV,715987
2,2018/11,SE2218HV,716001
3,2018/11,SE2218HV,716034
5,2018/12,AW2518Hb,722003
2,2018/9,E2316Hf,702444
1,2018/10,E2316Hf,702444
4,2018/10,E2316Hf,705609
3,2018/11,E2316Hf,711318
3,2018/11,S2419Hc,714076
4,2018/2,E2316Hf,649589
6,2018/2,E2316Hf,649639
4,2018/2,E2417Hb,649700
1,2018/3,U2515Hc,652597
1,2018/5,U2515Hc,652597
2,2018/3,S2318Mc,652758
4,2018/5,U2515Hc,662118
5,2018/8,E2417Hb,688654
3,2018/8,E2316Hf,688697
2,2018/9,U2515Hc,694956
4,2018/9,E2417Hb,697900
4,2018/9,E2417Hb,701108
4,2018/9,E2316Hf,701158
4,2018/10,E2316Hf,704180
2,2018/10,U2515Hc,704234
6,2018/11,U2515Hc,710200
3,2018/11,E2316Hf,713472
5,2018/11,E2417Hb,713551
2,2018/11,S2419Hc,716466
2,2018/12,U2515Hc,720853
4,2018/12,E2316Hf,720878
4,2018/12,E2417Hb,723904
4,2018/12,E2316Hf,723979
3,2018/12,E2417Hb,724018
4,2018/11,S2318Mc,718027
5,2018/12,U2515Hc,720903
1,2018/12,U2515Hc,723704
3,2018/12,E2316Hf,723768
5,2018/5,S2318Mc,662121
3,2018/6,U2515Hc,671731
6,2018/8,E2417Hb,685703
1,2018/1,P2715Qt,643658
4,2018/5,SE3218Ho,664241
3,2018/8,S2415Hb,692751
3,2018/9,E1916HVf,698299
1,2018/4,SE3218Ho,657864
3,2018/5,SE3218Ho,657864
4,2018/8,U2412Mb,689207
3,2018/5,E1916HVf,657987
2,2018/4,E1916HVf,657987
5,2018/10,U2412Mb,708370
6,2018/5,S2415Hb,667990
1,2018/1,U2412Mc,644483
1,2018/1,U2412Mc,644487
1,2018/1,U2412Mc,644492
6,2018/3,S2415Hb,653609
3,2018/5,E2014Hc,668449
6,2018/12,U2412Mb,718662
5,2018/8,S2415Hb,686944
3,2018/8,S2415Hb,685565
4,2018/7,SE3218Ho,682357
1,2018/8,P2715Qt,688271
3,2018/9,P2715Qt,688271
3,2018/9,E1916HVf,696436
6,2018/11,S2415Hb,714250
4,2018/2,S2340Lc,651608
3,2018/3,S2340Lc,654534
2,2018/7,E1916HVf,684146
1,2018/5,E1916HVf,661053
2,2018/4,E1916HVf,661053
2,2018/5,E1916HVf,663857
3,2018/6,E1916HVf,663857
4,2018/5,SE3218Ho,666448
1,2018/1,S2415Hb,638558
1,2018/1,U2412Mc,644506
4,2018/3,E1916HVf,653565
3,2018/7,SE3218Ho,682963
2,2018/11,E1916HVf,709835
1,2018/2,SE3218Ho,629416
4,2018/2,E2211Hb,650940
4,2018/10,U2717Dt,707700
6,2018/10,E2417Hb,707725
1,2018/11,U2717Dt,713618
2,2018/1,P2317Hb,645596
5,2018/1,E2417Hb,645630
4,2018/2,P2414Hb,651378
2,2018/2,U2717Dt,651573
3,2018/4,U2717Dt,651573
3,2018/5,P2317Hb,663771
2,2018/6,P2317Hb,663771
2,2018/5,P2317Hb,666120
1,2018/6,U2717Dt,668660
1,2018/5,U2717Dt,668660
2,2018/5,U2717Dt,668783
1,2018/5,U2717Dt,668826
2,2018/6,U2717Dt,668826
1,2018/6,P2317Hb,676850
3,2018/7,P2317Hb,676850
2,2018/6,U2717Dt,676948
4,2018/8,UP2718Qt,685908
5,2018/8,P2414Hb,689214
4,2018/8,P2417Hb,689239
2,2018/9,U2717Dt,695030
2,2018/9,U2717Dt,697731
2,2018/9,S2718Dt,697774
4,2018/9,U2717Dt,697833
3,2018/9,U2414Hb,700446
3,2018/11,S2718Dt,714418
3,2018/2,P2417Hb,649935
2,2018/6,U2717Dt,669056
2,2018/6,U2717Dt,669191
2,2018/6,U2717Dt,669192
2,2018/6,S2718Dt,674940
3,2018/7,U2717Dt,681224
3,2018/7,U2414Hb,683896
6,2018/8,P2317Hb,693191
4,2018/9,U2717Dt,696382
4,2018/9,U2717Dt,699007
2,2018/9,U2414Hb,702212
5,2018/9,U2717Dt,702266
3,2018/9,U2717Dt,702297
3,2018/11,P2317Hb,713312
4,2018/6,E2316Hf,671692
5,2018/6,E2216Hf,674711
2,2018/6,SE2417HGc,674818
2,2018/7,SE2417HGc,677844
2,2018/7,SE2417HGc,677894
3,2018/7,SE2417HGc,677908
2,2018/7,SE2417HGc,677933
2,2018/7,SE2417HGc,677958
3,2018/8,P2717Ht,685621
2,2018/9,P1914Sf,694963
4,2018/10,E2316Hf,704166
2,2018/10,SE2417HGc,707192
4,2018/10,P2714Hc,707324
3,2018/10,AW3418DWb,707331
1,2018/11,SE2417HGc,713483
3,2018/11,E2216Hf,713526
3,2018/12,E2316Hf,719492
5,2018/12,E2016Hb,719499
4,2018/11,E2016Hb,714526
3,2018/11,SE2417HGc,717002
2,2018/11,SE2417HGc,717670
4,2018/12,P1917Sc,723486
3,2018/12,UP2516Dt,723618
3,2018/12,E2316Hf,719796
3,2018/12,E2216Hf,719813
2,2018/12,SE2417HGc,719881
3,2018/12,SE2417HGc,719945
4,2018/12,E2316Hf,722186
2,2018/12,E2316Hf,725025
3,2018/12,P2415Qb,725075
2,2018/12,AW3418DWb,719059
3,2018/12,E2216Hf,721817
4,2018/12,U2414Hb,721918
2,2018/12,SE2417HGc,721935
6,2018/12,P2317HWHb,718660
5,2018/12,E2016HVf,721735
4,2018/12,E2216Hf,724875
3,2018/12,U3014t,720938
6,2018/12,U2518Dt,720993
4,2018/12,E2318Hf,723767
5,2018/12,U2518Dt,723801
3,2018/12,U2518Dt,721163
3,2018/11,U2518Dt,718496
5,2018/12,E2318Hf,721597
3,2018/12,U2518Dt,719300
1,2018/12,E2318Hf,725248
4,2018/12,E2318Hf,722840
3,2018/12,E2318Hf,719032
4,2018/12,U2518Dt,719525
4,2018/12,P2217c,723469
6,2018/12,U2518Dt,719666
3,2018/11,E2318Hf,717492
4,2018/2,U2715Hc,651493
3,2018/3,P2214Hb,654734
4,2018/4,U2518Dt,657709
4,2018/4,U2518Dt,657874
4,2018/5,U2518Dt,663657
4,2018/6,P2214Hb,673935
3,2018/8,U2518Dt,689312
2,2018/9,U2518Dt,695063
5,2018/10,P2217c,708513
2,2018/4,U2518Dt,660150
2,2018/5,U2518Dt,663057
3,2018/7,U2518Dt,663057
5,2018/8,U2518Dt,687843
4,2018/8,P2317Hb,690916
4,2018/9,U2518Dt,699522
4,2018/9,E2218HNf,699625
2,2018/12,E2219HNo,724746
2,2018/12,S2319HSt,724805
2,2018/12,S2319HSt,718798
1,2018/12,SE2216HVf,724848
4,2018/12,SE2216HVf,724912
2,2018/12,U3417Wb,722465
4,2018/11,E2016HM,717253
2,2018/11,U2414Hb,717292
2,2018/12,S2319HSt,720202
5,2018/12,E2219HNo,723167
1,2018/10,U2414Hb,703752
6,2018/3,U3014t,656002
3,2018/6,S2316Hb,676476
4,2018/7,SE2216HVf,685286
3,2018/8,SE2216HVf,690647
4,2018/9,E2016HM,700611
5,2018/10,P2213t,706577
2,2018/1,E2016HM,646995
5,2018/6,E2016HM,674353
1,2018/7,E2219HNo,674404
1,2018/6,E2219HNo,674404
3,2018/7,U2414Hb,677212
2,2018/7,U2414Hb,683295
1,2018/10,U2414Hb,705973
3,2018/11,SE2216HVf,712257
3,2018/1,U2414Hb,646727
3,2018/3,U2414Hb,652880
2,2018/4,U2414Hb,659831
6,2018/6,E2016HM,672114
5,2018/7,SE2216HVf,681088
5,2018/7,SE2216HVf,683831
3,2018/7,SE2216HVf,683946
3,2018/8,U2414Hb,693123
6,2018/11,U2414Hb,710436
5,2018/11,SE2216HVf,710503
4,2018/12,E2016HM,719192
4,2018/2,SE2216HVf,649685
1,2018/3,E2016HVf,652622
3,2018/9,E2016HVf,652622
4,2018/3,E2016Hb,655741
2,2018/4,E2016HVf,658792
3,2018/10,E2016HVf,658792
4,2018/4,E2016Hb,658817
2,2018/5,E2016HVf,668509
3,2018/11,E2016HVf,668509
4,2018/6,E2016Hb,674775
4,2018/9,S2418Ht,694938
5,2018/9,E2016Hb,697925
6,2018/11,P2418HZc,710289
4,2018/12,S2316Hc,720010
3,2018/12,U2715Hc,720092
3,2018/12,S2316Hc,723125
1,2018/12,E2016HVf,723550
5,2018/7,E2016Hb,683478
4,2018/9,E2016Hb,700526
3,2018/10,U2715Hc,703215
5,2018/10,E2016Hb,705742
2,2018/11,SE2216Hf,711622
5,2018/11,U2715Hc,714515
2,2018/6,E2016HVf,630165
3,2018/8,E2016HVf,641847
2,2018/1,E2016HVf,647646
3,2018/7,E2016HVf,647646
2,2018/1,E2016HVf,647731
1,2018/3,E2016HVf,647731
4,2018/3,S2316Hc,653747
4,2018/4,U2715Hc,660164
1,2018/5,U2715Hc,660164
2,2018/6,SE2216Hf,672799
4,2018/7,E2016Hb,681891
7,2018/11,S2316Hc,714648
2,2018/7,E2016HVf,642251
5,2018/1,E2016Hb,644974
1,2018/12,S2419HGFc,721470
2,2018/12,P2719Ht,719768
3,2018/12,U2417Ht,719598
4,2018/11,U2417Ht,714275
3,2018/5,U2417Ht,661822
3,2018/5,U2417Ht,667838
4,2018/10,E1916Hf,703416
7,2018/10,E1916Hf,703483
5,2018/11,U2417Ht,711839
3,2018/11,UP2716Dt,717805
5,2018/3,U2417Ht,653398
1,2018/4,S2316Hc,656488
2,2018/3,S2316Hc,656488
2,2018/4,UP2716Dt,659414
4,2018/5,E1914Hf,662572
4,2018/6,U2417Ht,674289
5,2018/9,U2417Ht,694710
3,2018/10,U2417Ht,702901
1,2018/11,E1916Hf,715383
2,2018/4,E2314Hf,656355
2,2018/3,E2314Hf,656355
5,2018/7,U2417Ht,681223
4,2018/10,U2417Ht,707478
4,2018/4,E2314Hf,658713
4,2018/6,U2417Ht,671595
3,2018/8,E2314Hf,685568
3,2018/9,E2016t,694877
3,2018/9,P2719Ht,694928
2,2018/10,P2719Ht,694928
3,2018/10,UP2716Dt,707228
4,2018/12,E2314Hf,723489
1,2018/11,P2719Ht,717873
2,2018/12,P2719Ht,717873
3,2018/12,UP2716Dt,723875
5,2018/12,P2719Ht,721318
4,2018/7,U2417Ht,683781
1,2018/5,E2016HVf,654388
1,2018/3,E2016HVf,654388
2,2018/4,U2417Ht,654452
1,2018/3,U2417Ht,654452
4,2018/4,U2417Ht,657464
3,2018/4,P2217Hb,657519
2,2018/5,U2417Ht,661340
2,2018/4,U2417Ht,661340
2,2018/5,U2414Hb,661399
1,2018/4,U2414Hb,661399
4,2018/4,E2216HVf,661433
4,2018/5,U2417Ht,664007
3,2018/5,U2718Qb,664071
2,2018/5,U2417Ht,666879
4,2018/6,U2718Qb,669989
3,2018/6,U2417Ht,669998
2,2018/6,U2417Ht,673172
2,2018/7,U2417Ht,677750
3,2018/7,E2216HVf,680749
2,2018/7,U2417Ht,680851
2,2018/7,U2718Qb,680860
4,2018/7,U2414Hb,683668
4,2018/7,U2414Hb,683727
4,2018/7,U2718Qb,683761
6,2018/7,U2417Ht,683800
2,2018/8,U2417Ht,686744
5,2018/8,SE2416HMc,686774
3,2018/8,U2417Ht,689641
4,2018/8,U2718Qb,689675
3,2018/8,E2216HVf,689709
4,2018/8,U2417Ht,689718
4,2018/8,U2417Ht,692351
2,2018/8,U2417Ht,692492
3,2018/9,U2417Ht,695266
4,2018/9,U2718Qb,698099
3,2018/9,U2417Ht,698142
2,2018/11,E2016HVf,698167
2,2018/9,E2016HVf,698167
4,2018/9,U2417Ht,700805
2,2018/9,S2718HNc,700839
2,2018/9,U2417Ht,700848
3,2018/9,U2718Qb,700873
5,2018/6,E2216HVf,672935
2,2018/7,E1916HMf,684831
1,2018/8,E1916HMf,684831
5,2018/8,U2717Dt,687826
2,2018/10,S2417DGb,642316
3,2018/1,E2216HVf,645056
2,2018/1,E2216HVf,645059
3,2018/1,E2216HVf,648114
1,2018/4,SE2216HVf,657491
1,2018/6,SE2216HVf,657491
2,2018/6,S2417DGb,670192
2,2018/7,S2417DGb,680837
2,2018/8,S2719Hc,686704
4,2018/8,SE2216HVf,686789
1,2018/10,S2417DGb,709449
4,2018/1,U2713Hb,647046
2,2018/2,E2216HVf,650271
2,2018/5,SE2216HVf,653347
2,2018/3,SE2216HVf,653347
2,2018/5,SE2216HVf,667801
1,2018/7,SE2216HVf,667801
4,2018/6,E2216HVf,670596
6,2018/7,E2216HVf,679637
3,2018/7,E2216HVf,682274
4,2018/7,E2216HVf,682428
3,2018/7,S2417DGb,685168
3,2018/10,S2719Hc,706559
4,2018/11,E2216HVf,717724
3,2018/5,S2417DGb,662507
2,2018/9,S2417DGb,697667
1,2018/9,E2216HVf,700093
2,2018/10,SE2216HVf,708882
3,2018/11,U2717Dt,712108
5,2018/1,E2216HVf,646728
4,2018/6,S2417DGb,669141
3,2018/7,E2216HVf,681173
4,2018/11,SE2216HVf,710504
3,2018/11,S2417DGb,716370
1,2018/1,S2417DGb,643370
6,2018/5,E2216HVf,668587
3,2018/6,E2216HVf,674790
3,2018/8,E2316Hf,691651
3,2018/8,E2316Hf,691720
5,2018/9,E2417Hb,694927
5,2018/9,E2316Hf,698003
4,2018/9,E2316Hf,698054
4,2018/11,E2417Hb,710304
5,2018/11,E2316Hf,713444
2,2018/12,E2417Hb,719413
4,2018/12,E2316Hf,722953
3,2018/12,E2417Hb,720800
4,2018/12,E2316Hf,723858
3,2018/12,E2417Hb,723872
1,2018/12,U2515Hc,723740
2,2018/12,E2417Hb,723825
2,2018/12,E2417Hb,724075
5,2018/12,E2417Hb,724258
2,2018/12,U2515Hc,724340
2,2018/12,U2515Hc,724343
4,2018/11,E2316Hf,715651
3,2018/11,U2515Hc,718527
2,2018/12,E2417Hb,719310
7,2018/12,E2316Hf,725212
4,2018/12,E2316Hf,719778
4,2018/12,E2316Hf,722821
4,2018/12,E2417Hb,722871
4,2018/12,E2316Hf,719127
2,2018/12,S2319Hc,721986
4,2018/12,E2316Hf,724693
4,2018/12,E2417Hb,724743
4,2018/12,S2318Mc,721668
3,2018/12,E2316Hf,724926
1,2018/12,U2515Hc,724943
1,2018/12,U2515Hc,720128
4,2018/12,E2316Hf,723390
3,2018/12,E2316Hf,723454
5,2018/12,E2316Hf,719596
3,2018/11,P2414Hb,713393
3,2018/11,P2317Hb,716302
4,2018/11,P2417Hb,716319
2,2018/11,S2718Dt,716387
2,2018/11,S2718Dt,716388
5,2018/2,P2414Hb,649654
1,2018/3,U2717Dt,652662
3,2018/4,U2717Dt,652662
1,2018/5,U2717Dt,658760
2,2018/4,U2717Dt,658760
5,2018/6,P2414Hb,671732
5,2018/6,P2414Hb,674672
2,2018/6,U2717Dt,674807
2,2018/7,S2718Dt,677862
2,2018/7,S2718Dt,677897
3,2018/8,U2717Dt,688725
